EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  096U20160108, HEOBI,    15,  1,      4,20160120,1849,-51.0982,  74.5940,  543,    394.9,   2.2190,  34.4420,2,  34.4320,2,    202.5,2,    203.5,2,    66.41,2,    34.64, 2,     0.03, 2,     2.36,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      3,20160120,1847,-51.0982,  74.5940,  543,    445.7,   2.2280,  34.4650,2,  34.4570,2,    199.4,2,    199.9,2,    68.62,2,    34.58, 2,     0.04, 2,     2.36,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      2,20160120,1844,-51.0982,  74.5940,  543,    496.1,   2.2880,  34.5190,2,  34.5090,2,    187.5,2,    189.1,2,    72.53,2,    35.01, 2,     0.02, 2,     2.38,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      1,20160120,1842,-51.0982,  74.5940,  543,    533.4,   2.2940,  34.5340,2,  34.5250,2,    185.8,2,    187.5,2,    74.12,2,    34.93, 2,     0.02, 2,     2.38,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     18,20160121,0131,-51.2872,  73.8095,  446,     14.2,   3.4470,  33.8570,2,-999.0000,9,    351.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     19,20160121,0131,-51.2872,  73.8095,  446,     14.9,   3.3520,  33.8720,2,-999.0000,9,    352.7,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     17,20160121,0130,-51.2872,  73.8095,  446,     15.0,   3.4800,  33.8480,2,  33.8560,2,    350.9,2,    348.6,2,     1.52,2,    20.44, 2,     0.35, 2,     1.36,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     14,20160121,0129,-51.2872,  73.8095,  446,     30.0,   3.1210,  33.8820,2,-999.0000,9,    346.6,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     15,20160121,0129,-51.2872,  73.8095,  446,     30.1,   3.1340,  33.8810,2,-999.0000,9,    346.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     16,20160121,0129,-51.2872,  73.8095,  446,     30.1,   3.1460,  33.8810,2,-999.0000,9,    346.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     13,20160121,0128,-51.2872,  73.8095,  446,     30.2,   3.1160,  33.8820,2,  33.8750,2,    346.1,2,    343.6,2,     1.56,2,    20.85, 2,     0.34, 2,     1.45,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      9,20160121,0126,-51.2872,  73.8095,  446,     40.6,   3.0790,  33.8860,2,  33.8760,2,    343.8,2,    341.5,2,     1.67,2,    20.97, 2,     0.33, 2,     1.50,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     12,20160121,0127,-51.2872,  73.8095,  446,     41.0,   3.0780,  33.8860,2,-999.0000,9,    344.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     10,20160121,0126,-51.2872,  73.8095,  446,     41.2,   3.0790,  33.8860,2,-999.0000,9,    344.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,     11,20160121,0126,-51.2872,  73.8095,  446,     41.5,   3.0780,  33.8860,2,-999.0000,9,    344.0,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      8,20160121,0123,-51.2872,  73.8095,  446,    100.6,   2.4740,  33.9030,2,  33.8950,2,    337.4,2,    335.7,2,     3.80,2,    21.58, 2,     0.30, 2,     1.70,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      7,20160121,0121,-51.2872,  73.8095,  446,    150.2,   1.3730,  33.9550,2,  33.9470,2,    321.4,2,    320.3,2,    27.05,2,    28.76, 2,     0.19, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      5,20160121,0119,-51.2872,  73.8095,  446,    201.0,   1.5410,  34.0290,2,  34.0210,2,    298.7,2,    299.1,2,    35.13,2,    30.84, 2,     0.06, 2,     2.11,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      6,20160121,0119,-51.2872,  73.8095,  446,    201.0,   1.5520,  34.0290,2,-999.0000,9,    299.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      3,20160121,0115,-51.2872,  73.8095,  446,    300.1,   1.8710,  34.1630,2,  34.1550,2,    258.8,2,    258.8,2,    47.22,2,    32.68, 2,     0.02, 2,     2.24,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      4,20160121,0115,-51.2872,  73.8095,  446,    300.4,   1.8700,  34.1630,2,-999.0000,9,    258.9,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      2,20160121,0109,-51.2872,  73.8095,  446,    399.6,   2.0970,  34.2810,2,  34.2710,2,    228.3,2,    229.4,2,    58.74,2,    33.76, 2,     0.03, 2,     2.33,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    16,  1,      1,20160121,0107,-51.2872,  73.8095,  446,    438.9,   2.1060,  34.2850,2,  34.2760,2,    226.3,2,    226.8,2,    59.82,2,    33.72, 2,     0.04, 2,     2.34,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     22,20160121,1252,-51.5064,  73.0005,  404,     15.9,   4.0040,  33.8570,2,-999.0000,9,    352.4,2,   -999.0,9,     1.83,2,    21.02, 2,     0.35, 2,     1.22,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     21,20160121,1252,-51.5064,  73.0005,  404,     16.3,   3.9610,  33.8610,2,  33.8570,2,    352.4,2,   -999.0,9,     2.00,2,    21.49, 2,     0.33, 2,     1.28,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     19,20160121,1250,-51.5064,  73.0005,  404,     30.1,   3.5330,  33.8860,2,  33.8770,2,    351.4,2,    328.8,2,     3.12,2,    21.89, 2,     0.33, 2,     1.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     20,20160121,1250,-51.5064,  73.0005,  404,     30.7,   3.5270,  33.8860,2,-999.0000,9,    351.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     16,20160121,1249,-51.5064,  73.0005,  404,     48.7,   3.3680,  33.8940,2,-999.0000,9,    342.9,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     18,20160121,1249,-51.5064,  73.0005,  404,     49.7,   3.3710,  33.8940,2,-999.0000,9,    342.7,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     17,20160121,1249,-51.5064,  73.0005,  404,     50.0,   3.3700,  33.8940,2,  33.8850,2,    342.9,2,    339.2,2,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     15,20160121,1247,-51.5064,  73.0005,  404,     75.1,   3.3410,  33.8950,2,-999.0000,9,    340.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     14,20160121,1247,-51.5064,  73.0005,  404,     75.8,   3.3180,  33.8940,2,  33.8880,2,    339.6,2,    357.0,2,     3.82,2,    22.03, 2,     0.33, 2,     1.43,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     13,20160121,1245,-51.5064,  73.0005,  404,    120.5,   2.5230,  33.9200,2,-999.0000,9,    326.9,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     12,20160121,1245,-51.5064,  73.0005,  404,    120.8,   2.5140,  33.9190,2,  33.9170,2,    326.8,2,    323.8,2,    16.04,2,    25.68, 2,     0.28, 2,     1.94,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     11,20160121,1244,-51.5064,  73.0005,  404,    149.6,   2.0420,  33.9480,2,  33.9480,2,    320.2,2,    316.2,2,    24.34,2,    28.23, 2,     0.22, 2,     2.07,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,     10,20160121,1242,-51.5064,  73.0005,  404,    206.1,   1.9620,  34.0240,2,-999.0000,9,    299.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      9,20160121,1242,-51.5064,  73.0005,  404,    206.4,   1.9620,  34.0240,2,  34.0160,2,    299.3,2,    297.9,2,    33.12,2,    29.99, 2,     0.15, 2,     2.11,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      8,20160121,1240,-51.5064,  73.0005,  404,    254.1,   1.9140,  34.0770,2,-999.0000,9,    283.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      7,20160121,1240,-51.5064,  73.0005,  404,    255.5,   1.9140,  34.0780,2,  34.0670,2,    283.9,2,    283.6,2,    39.14,2,    31.32, 2,     0.11, 2,     2.16,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      5,20160121,1237,-51.5064,  73.0005,  404,    306.3,   1.9470,  34.1100,2,  34.1000,2,    274.4,2,    274.7,2,    42.25,2,    31.80, 2,     0.08, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      6,20160121,1237,-51.5064,  73.0005,  404,    307.4,   1.9480,  34.1100,2,-999.0000,9,    274.6,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      4,20160121,1235,-51.5064,  73.0005,  404,    354.2,   1.9580,  34.1340,2,-999.0000,9,    267.7,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      3,20160121,1232,-51.5064,  73.0005,  404,    354.8,   1.9510,  34.1420,2,  34.1340,2,    266.3,2,    264.8,2,    45.71,2,    32.17, 2,     0.04, 2,     2.21,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      2,20160121,1231,-51.5064,  73.0005,  404,    393.5,   2.0210,  34.2160,2,-999.0000,9,    247.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    17,  1,      1,20160121,1230,-51.5064,  73.0005,  404,    394.0,   2.0200,  34.2160,2,  34.2050,2,    247.5,2,    248.2,2,    52.52,2,    32.88,69,     0.05, 2,     2.27,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     23,20160123,1004,-52.9271,  71.3619, 2820,     14.8,   3.3100,  33.8790,2,-999.0000,9,    344.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     24,20160123,1004,-52.9271,  71.3619, 2820,     15.3,   3.3180,  33.8790,2,  33.8690,2,    344.8,2,    341.4,2,     0.89,2,    24.62, 2,  -999.00, 9,     1.55,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     22,20160123,1003,-52.9271,  71.3619, 2820,     30.6,   3.2810,  33.8790,2,  33.8680,2,    344.5,2,    341.1,2,     0.86,2,    24.63, 2,  -999.00, 9,     1.55,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     20,20160123,1001,-52.9271,  71.3619, 2820,     65.0,   3.1690,  33.8770,2,  33.8670,2,    342.6,2,    340.2,2,     0.80,2,    24.51, 2,  -999.00, 9,     1.56,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     21,20160123,1001,-52.9271,  71.3619, 2820,     65.5,   3.1610,  33.8770,2,-999.0000,9,    342.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     19,20160123,0958,-52.9271,  71.3619, 2820,    115.7,   2.3970,  33.8960,2,-999.0000,9,    337.7,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     18,20160123,0958,-52.9271,  71.3619, 2820,    116.0,   2.3930,  33.8930,2,  33.8870,2,    337.3,2,    335.3,2,     6.52,2,    25.72, 2,  -999.00, 9,     1.78,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     17,20160123,0955,-52.9271,  71.3619, 2820,    200.6,   1.4950,  33.9720,2,  33.9640,2,    326.9,2,    325.8,2,    23.73,2,    30.22, 2,     0.09, 2,     2.00,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     16,20160123,0952,-52.9271,  71.3619, 2820,    301.3,   1.3670,  34.1020,2,  34.0990,2,    280.1,2,    275.8,2,    38.79,2,    33.50, 2,     0.01, 2,     2.20,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     15,20160123,0949,-52.9271,  71.3619, 2820,    401.1,   2.2870,  34.3240,2,  34.3140,2,    205.7,2,    205.6,2,    55.63,2,    37.00, 2,     0.00, 2,     2.42,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     14,20160123,0945,-52.9271,  71.3619, 2820,    498.8,   2.3520,  34.4210,2,  34.4110,2,    191.4,2,    191.7,2,    64.29,2,    36.98, 2,     0.00, 2,     2.43,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     13,20160123,0942,-52.9271,  71.3619, 2820,    600.9,   2.3450,  34.5010,2,  34.4940,2,    186.0,2,    187.0,2,    69.69,2,    36.46, 2,     0.00, 2,     2.40,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     12,20160123,0939,-52.9271,  71.3619, 2820,    698.5,   2.3480,  34.5630,2,  34.5520,2,    181.9,2,    182.8,2,    73.10,2,    36.11, 2,     0.00, 2,     2.38,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     11,20160123,0935,-52.9271,  71.3619, 2820,    799.7,   2.3340,  34.6180,2,  34.6140,2,    180.6,2,    181.7,2,    76.01,2,    35.57, 2,     0.00, 2,     2.34,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,     10,20160123,0932,-52.9271,  71.3619, 2820,    901.4,   2.2990,  34.6640,2,  34.6530,2,    183.0,2,    184.8,2,    77.87,2,    34.62, 2,     0.00, 2,     2.29,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      9,20160123,0929,-52.9271,  71.3619, 2820,   1000.2,   2.2660,  34.6920,2,  34.6800,2,    185.7,2,    187.5,2,    78.82,2,    33.93, 2,     0.01, 2,     2.25,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      8,20160123,0923,-52.9271,  71.3619, 2820,   1200.9,   2.1840,  34.7450,2,  34.7330,2,    193.9,2,    196.7,2,    79.39,2,    32.34, 2,     0.00, 2,     2.15,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      7,20160123,0919,-52.9271,  71.3619, 2820,   1401.0,   2.0520,  34.7650,2,  34.7520,2,    200.2,2,    203.2,2,    81.31,2,    31.56, 2,     0.01, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      6,20160123,0914,-52.9271,  71.3619, 2820,   1600.3,   1.8650,  34.7670,2,  34.7560,2,    203.3,2,    206.7,2,    86.93,2,    31.63, 2,     0.00, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      5,20160123,0905,-52.9271,  71.3619, 2820,   1998.9,   1.5850,  34.7640,2,  34.7540,2,    207.2,2,    211.3,2,    94.26,2,    31.75, 2,     0.01, 2,     2.11,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      4,20160123,0854,-52.9271,  71.3619, 2820,   2498.7,   1.2370,  34.7450,2,  34.7330,2,    208.3,2,    213.8,2,   107.20,2,    32.66, 2,     0.00, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      3,20160123,0849,-52.9271,  71.3619, 2820,   2725.5,   1.0960,  34.7360,2,  34.7250,2,    209.1,2,    214.2,2,   111.47,2,    33.04, 2,     0.00, 2,     2.21,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      2,20160123,0847,-52.9271,  71.3619, 2820,   2771.7,   1.0780,  34.7350,2,  34.7230,2,    208.9,2,    215.3,2,   112.02,2,    33.16, 2,     0.00, 2,     2.21,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    18,  1,      1,20160123,0845,-52.9271,  71.3619, 2820,   2810.4,   1.0550,  34.7340,2,  34.7210,2,    209.2,2,    215.7,2,   112.94,2,    33.17, 2,     0.00, 2,     2.22,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    20,  1,      7,20160127,0846,-53.0325,  72.6587,  140,     20.1,   2.6580,  33.9210,2,  33.9130,2,    331.1,2,    327.3,2,    13.58,2,    25.55, 2,     0.28, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    20,  1,      6,20160127,0844,-53.0325,  72.6587,  140,     49.9,   2.6030,  33.9250,2,  33.9170,2,    329.7,2,    326.5,2,    14.35,2,    25.64, 2,     0.28, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    20,  1,      5,20160127,0843,-53.0325,  72.6587,  140,     78.3,   2.5730,  33.9280,2,  33.9190,2,    328.9,2,    325.5,2,    14.80,2,    25.72, 2,     0.28, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    20,  1,      4,20160127,0841,-53.0325,  72.6587,  140,    108.7,   2.5300,  33.9310,2,  33.9240,2,    326.8,2,    324.1,2,    15.65,2,    25.89, 2,     0.27, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    20,  1,      3,20160127,0840,-53.0325,  72.6587,  140,    122.2,   2.5090,  33.9340,2,  33.9250,2,    326.9,2,    324.5,2,    15.86,2,    26.00, 2,     0.27, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    20,  1,      2,20160127,0839,-53.0325,  72.6587,  140,    126.6,   2.5150,  33.9330,2,  33.9240,2,    327.2,2,    324.3,2,    15.82,2,    25.94, 2,     0.27, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    20,  1,      1,20160127,0839,-53.0325,  72.6587,  140,    129.6,   2.5190,  33.9320,2,  33.9240,2,    326.5,2,    324.2,2,    15.88,2,    25.94, 2,     0.28, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    21,  1,      7,20160128,1145,-52.9984,  72.6273,  173,     22.2,   2.9780,  33.9030,2,  33.8920,2,    336.0,2,    333.9,2,     7.77,2,    24.19, 2,     0.31, 2,     1.74,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    21,  1,      6,20160128,1143,-52.9984,  72.6273,  173,     40.1,   2.7890,  33.9130,2,  33.9030,2,    332.9,2,    331.2,2,    11.28,2,    24.91, 2,     0.30, 2,     1.81,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    21,  1,      5,20160128,1142,-52.9984,  72.6273,  173,     60.0,   2.6760,  33.9220,2,  33.9130,2,    330.0,2,    329.3,2,    13.42,2,    25.37, 2,     0.29, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    21,  1,      4,20160128,1140,-52.9984,  72.6273,  173,     98.7,   2.6370,  33.9250,2,  33.9160,2,    328.8,2,    334.1,2,    14.14,2,    25.49, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    21,  1,      3,20160128,1138,-52.9984,  72.6273,  173,    117.7,   2.6550,  33.9230,2,  33.9140,2,    329.3,2,    327.6,2,    13.94,2,    25.42, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    21,  1,      2,20160128,1136,-52.9984,  72.6273,  173,    153.3,   2.6290,  33.9250,2,  33.9180,2,    328.9,2,    328.7,2,    14.42,2,    25.50, 2,     0.29, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    21,  1,      1,20160128,1134,-52.9984,  72.6273,  173,    163.1,   2.6230,  33.9260,2,  33.9160,2,    328.3,2,    327.5,2,    14.52,2,    25.61,69,     0.29, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,     10,20160129,0041,-53.0350,  72.5522,  205,     11.0,   2.7660,  33.9140,2,  33.9060,2,    332.0,2,    329.9,2,    11.95,2,    24.97, 2,     0.29, 2,     1.83,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      9,20160129,0039,-53.0350,  72.5522,  205,     31.9,   2.6550,  33.9230,2,  33.9140,2,    329.5,2,    327.1,2,    13.80,2,    25.40, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      8,20160129,0037,-53.0350,  72.5522,  205,     60.8,   2.6270,  33.9250,2,  33.9160,2,    328.5,2,    314.1,2,    14.33,2,    25.54, 2,     0.28, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      7,20160129,0035,-53.0350,  72.5522,  205,     90.5,   2.6260,  33.9250,2,  33.9160,2,    328.1,2,    326.1,2,    14.41,2,    25.50, 2,     0.28, 2,     1.89,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      6,20160129,0032,-53.0350,  72.5522,  205,    122.7,   2.6210,  33.9260,2,  33.9170,2,    327.5,2,    326.0,2,    14.52,2,    25.49, 2,     0.28, 2,     1.89,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      5,20160129,0030,-53.0350,  72.5522,  205,    151.8,   2.6120,  33.9270,2,  33.9200,2,    327.5,2,    326.1,2,    14.73,2,    25.58, 2,     0.28, 2,     1.89,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      4,20160129,0028,-53.0350,  72.5522,  205,    178.7,   2.6030,  33.9270,2,-999.0000,9,    326.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      3,20160129,0027,-53.0350,  72.5522,  205,    178.8,   2.6000,  33.9270,2,  33.9180,2,    326.3,2,    325.1,2,    14.90,2,    25.67, 2,     0.28, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      2,20160129,0025,-53.0350,  72.5522,  205,    191.4,   2.5950,  33.9280,2,-999.0000,9,    326.5,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    22,  1,      1,20160129,0025,-53.0350,  72.5522,  205,    192.1,   2.5970,  33.9280,2,  33.9210,2,    326.7,2,    325.5,2,    15.01,2,    25.63,69,     0.28, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    23,  1,      6,20160129,0644,-53.0726,  72.5931,  125,      9.1,   2.7290,  33.9190,2,  33.9170,2,    331.3,2,    329.4,2,    12.93,2,    25.19, 2,     0.28, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    23,  1,      5,20160129,0642,-53.0726,  72.5931,  125,     29.7,   2.7300,  33.9190,2,  33.9100,2,    331.3,2,    329.5,2,    12.91,2,    25.24, 2,     0.29, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    23,  1,      4,20160129,0641,-53.0726,  72.5931,  125,     61.3,   2.7190,  33.9190,2,  33.9100,2,    331.3,2,    329.0,2,    13.00,2,    25.24, 2,     0.28, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    23,  1,      3,20160129,0638,-53.0726,  72.5931,  125,    104.5,   2.6680,  33.9240,2,  33.9140,2,    329.5,2,    327.0,2,    14.07,2,    25.45, 2,     0.28, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    23,  1,      2,20160129,0637,-53.0726,  72.5931,  125,    123.4,   2.6450,  33.9250,2,-999.0000,9,    328.2,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
